Attacker,Fast Move,Charged Move,Level,"Arceus (Bug), Tier 5","Arceus (Bug), Tier 5","Arceus (Fighting), Tier 5","Arceus (Fighting), Tier 5","Arceus (Grass), Tier 5","Arceus (Grass), Tier 5","Keldeo, Tier 5","Keldeo, Tier 5","Shaymin, Tier 5","Shaymin, Tier 5","Virizion, Tier 5","Virizion, Tier 5","Mega Beedrill, Mega Tier","Mega Beedrill, Mega Tier","Mega Blaziken, Mega Tier","Mega Blaziken, Mega Tier","Mega Gallade, Mega Tier","Mega Gallade, Mega Tier","Mega Heracross, Mega Tier","Mega Heracross, Mega Tier","Mega Lopunny, Mega Tier","Mega Lopunny, Mega Tier","Mega Medicham, Mega Tier","Mega Medicham, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Mewtwo X, Mega Tier","Mega Venusaur, Mega Tier","Mega Venusaur, Mega Tier","Amoonguss, Tier 3","Amoonguss, Tier 3","Ariados, Tier 3","Ariados, Tier 3","Bellossom, Tier 3","Bellossom, Tier 3","Blaziken, Tier 3","Blaziken, Tier 3","Breloom, Tier 3","Breloom, Tier 3","Combusken, Tier 3","Combusken, Tier 3","Gallade, Tier 3","Gallade, Tier 3","Gloom, Tier 3","Gloom, Tier 3","Hariyama, Tier 3","Hariyama, Tier 3","Heracross, Tier 3","Heracross, Tier 3","Hitmonchan, Tier 3","Hitmonchan, Tier 3","Hitmonlee, Tier 3","Hitmonlee, Tier 3","Hitmontop, Tier 3","Hitmontop, Tier 3","Ludicolo, Tier 3","Ludicolo, Tier 3","Machamp, Tier 3","Machamp, Tier 3","Machoke, Tier 3","Machoke, Tier 3","Medicham, Tier 3","Medicham, Tier 3","Meganium, Tier 3","Meganium, Tier 3","Monferno, Tier 3","Monferno, Tier 3","Parasect, Tier 3","Parasect, Tier 3","Pinsir, Tier 3","Pinsir, Tier 3","Poliwrath, Tier 3","Poliwrath, Tier 3","Primeape, Tier 3","Primeape, Tier 3","Tangela, Tier 3","Tangela, Tier 3","Venusaur, Tier 3","Venusaur, Tier 3","Vileplume, Tier 3","Vileplume, Tier 3"
Braviary,Air Slash,Brave Bird,30,1.5648542481932284,1.4945594879339505,1.5331346008436013,1.454575701707898,1.5653289571833506,1.493664239554271,1.4270743277665334,1.451881163720926,1.4891644439429372,1.5079635255427075,1.4289759269994218,1.4377683081464236,1.5209302048121778,1.5526677688846067,1.8285197415905927,1.5041331680881276,1.5978608326974544,1.5644893550632457,1.5690070424463174,1.5133851376134446,1.7468494630970237,1.5046847197276494,1.5143062205009532,1.4939918223625304,1.9525916909108147,1.5830205458649744,1.6013583482758371,1.5917052878366116,1.5078647334475621,1.5120481404576391,1.5118320270906147,1.4961538568966015,1.5282417557103058,1.5135999857669853,1.591034932692304,1.4941599843393099,1.5079383298589761,1.5011898369054282,1.486268436998035,1.4422336832340665,1.5066138392537292,1.4901602954647981,1.497661106569723,1.471934323651085,1.5806088021267115,1.468126204001628,1.4548635894189186,1.4364072891795574,1.511121653821042,1.468845621413492,1.4238002359903437,1.4249637922015448,1.4640025756532509,1.4464772875787724,1.439403908918992,1.4209002676256877,1.5580165528507763,1.452909378981968,1.5003243225723064,1.43945221724425,1.458038663524176,1.458198132225853,1.4908199935338933,1.4681655298473204,1.4844068782112039,1.4649298885582027,1.5011429643493737,1.5016271102665197,1.56475571874469,1.5267642483768076,1.4917453622315935,1.4611479408273513,1.5262728677735038,1.4741275996518328,1.5246066775936,1.490977267754742,1.490235504768214,1.4709296002925527,1.5022193585461983,1.477539740959368
Lugia,Extrasensory,Aeroblast++,35,1.4003934684424717,1.4210789014635203,1.199782045977211,1.2097370273194676,1.3996609726987914,1.4180106967464274,1.154125410741957,1.2098879692632625,1.3904261432292961,1.4230550196657727,1.2784938063961606,1.3420921166263842,1.2785354590026192,1.2970177340297016,1.2684837718618256,1.2547811567582337,1.383226726891309,1.400302138588196,1.4229373210065845,1.405585413556504,1.1457960446981348,1.1967020452596264,1.349840342006717,1.3783767316702082,1.3491781005312653,1.382466969171535,1.2883193700751827,1.2939378878084073,1.2891218887588642,1.277144679171421,1.3591662167364782,1.3225928988332367,1.454372874624891,1.462210650162558,1.232776323870289,1.2602912300369171,1.3419872412877314,1.3591850608604334,1.2224295903647615,1.2182984855922423,1.4031932021723246,1.427604945892487,1.2674778077790314,1.2250597130444578,1.2405831612302736,1.2078197358813987,1.4263989599264302,1.4519243759029652,1.2541620149047294,1.2500583378708785,1.1757760386373277,1.2117864407605003,1.220575050308363,1.219395135957414,1.3789409596991402,1.37749668456758,1.2382826435014525,1.21596416580597,1.2695701296807644,1.2612212422072946,1.3508591199309494,1.3767315426430333,1.4422156097266354,1.4339306513634134,1.3147574553964851,1.2980211867794502,1.651069225741431,1.6001144866155173,1.476383506139,1.4672820355084186,1.2374795893732005,1.2566309080363816,1.2426006098563933,1.2218126955955626,1.4637371579696876,1.4493493158640165,1.2674282327862618,1.2791790446487166,1.2945205681239005,1.318535489813721
Shadow Gliscor,Wing Attack,Earthquake or Aerial Ace,50,1.5611131331146466,1.559796070909917,1.5194095181369014,1.5207660725228933,1.5600245226018201,1.5597234850661807,1.5967328319925862,1.5129992484452857,1.6278800635453168,1.5948097835438813,1.435925722772674,1.4617029840677127,1.5345500551871463,1.5488592774267955,1.633621515573926,1.4495696637708617,1.61458007808466,1.5842926337517704,1.5497988904393682,1.5471566271638917,1.4432138702903272,1.5058560073146707,1.543705127584508,1.506836162376612,1.6094317039079362,1.5042244694793654,1.6376852491121747,1.6276372983549565,1.6049118112106273,1.5969736605760072,1.5902801205620218,1.566782278409638,1.619447987299581,1.610446259153801,1.581192458352155,1.563900841762089,1.5319725738012862,1.5462569409637543,1.4939568808818808,1.4950518285331873,1.531241348675255,1.5139925975809962,1.5718727815534823,1.5425296755123914,1.5377140250616608,1.4997932011481534,1.459591019950908,1.5060693865975976,1.539586093104115,1.5179572668705397,1.442905531066131,1.493955086836003,1.5033917669225876,1.5093729579187807,1.5827836701586073,1.5155888791528054,1.5335221417206018,1.5021926057586288,1.523509456718401,1.4933136582990856,1.5350968942764827,1.533202036400772,1.5996794480834389,1.5912021008141908,1.5568383049832892,1.5444111042959674,1.6089582693628344,1.5679669899337532,1.5945009644836725,1.593249642797269,1.5583852266592089,1.5418479321260152,1.590547479583755,1.5430933963445541,1.615235276866326,1.5894722868342033,1.546647487974048,1.5660928130944909,1.5812655395390338,1.5839031237651378
Togekiss,Charm or Air Slash,Aerial Ace,40,1.5648440088914373,1.6079997040519276,1.478112130039029,1.511146218070255,1.5641845535581083,1.608674219732492,1.4773485540732159,1.5101234962950225,1.6787531897048056,1.6657022477267032,1.5092790866317765,1.5514277453479648,1.6750933453367618,1.684319964378652,1.6447680717313162,1.594542041971678,1.5659394218976164,1.5907531382761686,1.6086851649842289,1.5852323378043178,1.4333399771593414,1.5189835979715447,1.5056639962925245,1.5247321795705386,1.547756759910081,1.5655574718699425,1.780976742791818,1.7062216233077452,1.7005411884934383,1.6724757938571384,1.6721646016123497,1.6558570734407188,1.6953888302889293,1.681559814630456,1.6179307983416211,1.6479918874887993,1.6129927008184444,1.6338588135741292,1.5966117844902732,1.594469094418631,1.5534907647556138,1.554261835956775,1.6973264531409014,1.6457557879915814,1.56842719278734,1.5237676642799596,1.5571887601478094,1.592864989272771,1.5588075093280702,1.5627501079945525,1.455767610199827,1.5049308270576838,1.5123118529657724,1.5291422612046197,1.5964240144429769,1.5921439570790181,1.6021187946274367,1.5427715568444886,1.5522393356676412,1.5193020053944226,1.5378419132498948,1.549890243009656,1.6602365813480056,1.6444349138695256,1.6128487377579357,1.60415370314462,1.6757552553489952,1.664874446164062,1.6849540270087362,1.6815418767374668,1.5004419882700326,1.539818560810905,1.5655012968163637,1.5451762243782956,1.7170977666900515,1.7037524855125157,1.6402918467528518,1.6361057319820123,1.666594169758183,1.6641757610140393
Shadow Staraptor,Wing Attack,Brave Bird,50,1.1220356290468512,1.0623881302057694,1.0918388654948705,1.034566781737308,1.1189086043562584,1.0614434813056095,1.0471406676624315,1.0556543273784744,1.0936699241934222,1.0856805926891067,1.000592676932806,1.01784922625133,1.0513337304853767,1.076756559474147,1.3187390183009098,1.08806283803365,1.151475949162066,1.1121514053236685,1.116223950000411,1.070069436833215,1.1967639586088992,1.0521265025043618,1.0956676235203373,1.067650794739395,1.377123972860892,1.0786035609526894,1.1184142344380223,1.0901643050718597,1.0465111403972682,1.0674050385707141,1.0103088158955038,1.029591584410116,1.0511793408591472,1.0445137530370854,1.1424087093374957,1.0582028230462577,1.066972719324095,1.0452525641648733,1.0223576027699761,1.0136301799974312,1.0672265178328342,1.037499255892975,1.070507509020038,1.0503524116086134,1.0824235086181102,1.0391387653550541,1.0233393692173025,1.0096602406313462,1.0669762017092703,1.0294489963302105,1.0015828570188225,1.0004729332411568,1.0394380649127681,1.0132028391604586,1.042665427580754,1.0131822469501828,1.087137335717238,1.0332766821679136,1.0570811490986294,1.0069741718609413,1.025486807647054,1.0213565790780463,1.0420091176843287,1.0314222407033165,1.0222463408905738,1.0085725674730728,1.044266640080421,1.0178887749021506,1.064512897253296,1.0568250821928191,1.0316869607652885,1.0156690867071798,1.0654499871766818,1.033597816063809,1.0853026106841357,1.0445776685395731,1.05850279010632,1.0464755257855547,1.078796456582179,1.044098688665261
Shadow Skarmory,Air Slash,Brave Bird or Sky Attack,50,1.5192261508044367,1.5538147896255026,1.4796685747594966,1.5147110622153614,1.5218262811427719,1.5531481804107936,1.5383602107770031,1.5586890771721378,1.6042574229495261,1.6136740415963482,1.4378858987424263,1.5207297369311215,1.5632250562531822,1.5923196578014767,1.8245893153264314,1.6611740035864921,1.5816698562299663,1.5962311883445746,1.6135997841124206,1.6074822747932305,1.5025360234294816,1.5777370450248116,1.5982307635286725,1.5878448176164583,1.6242599732566123,1.5880751167280922,1.6297146481008424,1.634892659078089,1.6374042085136482,1.6410586753012044,1.6401748542399612,1.6194368867854783,1.6283558661083035,1.6243879610355754,1.706242969870343,1.6555624653951715,1.573393610093462,1.603453374524162,1.6030849653905972,1.5466506929214585,1.5433282703082236,1.5665934173823965,1.6028308406395702,1.5900288993519043,1.638737045480558,1.5566691417898375,1.541797413866267,1.5765002758016387,1.6021490065176198,1.5758438276549136,1.4967959977029999,1.5335876302503153,1.552784344252614,1.567819088769872,1.5498450669916273,1.5657275203148802,1.629503212750777,1.5619803476309255,1.612989720110218,1.5609571297077667,1.547345230745684,1.5512881739278348,1.6568748867543106,1.6531688176050043,1.6532422245223726,1.5846088525733786,1.6125841703116575,1.5798619225320503,1.6500568793885684,1.6344135314107249,1.5607467228743401,1.5713686251206083,1.613937473925783,1.5899733510542744,1.6239492089858123,1.6338280444221076,1.6019817372363558,1.6263038964047065,1.6007838157785965,1.6188022539476619
Swellow,Wing Attack,Sky Attack,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.749269522881202,,1.722327657517145,,1.797153242381276,,1.8787991814380691,,1.7961611546948986,,1.6700386470879598,,1.80939448167409,,1.7350225268359207,,1.7559014891208244,,1.7291474584417215,,1.7333192031788545,,1.7225448973011817,,1.6877345428756616,,1.7055831428338801,,1.7818346313035733,,1.677259968635153,,1.6827132691894393,,1.7169266865416415,,1.692470292723147,,1.7339382075016836,,1.7484315223802165,,1.7066675694673978,,1.7491231665222402,,1.763855115344301,,1.775685378853783,,1.7898507625560283
Braviary,Air Slash,Brave Bird,50,1.2563311464666962,1.2639279138791109,1.2287200942648198,1.2308317498058292,1.2578136655229002,1.263250093124443,1.237866574238196,1.230677049637513,1.2843143711750198,1.2733287052330486,1.188806013908053,1.2160555730880216,1.2781485929468714,1.298615366085995,1.366908264308503,1.2616514908099787,1.283713648849207,1.3144787941338838,1.2643631527919441,1.258693175770664,1.2053153777951497,1.2782290314064657,1.2703250415288836,1.2485613320700923,1.2987605778593354,1.2541110278409138,1.371767687516373,1.3269828908281014,1.2988690214871985,1.3232770190091074,1.2595214977992923,1.2914071868805226,1.2947250140569604,1.2908069423075585,1.2907778754279569,1.2948754482829745,1.2572079266273997,1.2650117582303884,1.227371336836572,1.249792745757704,1.2279237537077106,1.2335688332147936,1.2827134532020614,1.2865916033415066,1.282867125400204,1.2496530525122538,1.2085545026383935,1.2245109848007885,1.231582730292308,1.2404313949013048,1.1661429901845912,1.208995219759018,1.2050170175632395,1.2152130863032866,1.2075928361170223,1.212871866042768,1.3040339699378822,1.2572896345055833,1.2580275316189602,1.2270111039422331,1.2466346015877767,1.2579125973252525,1.2792345598014219,1.2812376755545314,1.2541785138258428,1.2633017183221753,1.3099676760521206,1.2671450250035414,1.2911134861477536,1.298423747120858,1.209388868615867,1.2435111048944567,1.2654266482464787,1.2553148834101389,1.3025531831596593,1.2975850852225437,1.263493001744474,1.2754600838695254,1.2849540955929792,1.2966312110817173
Swellow,Wing Attack,Brave Bird or Sky Attack,30,,1.8526958782591045,,1.805626572449978,,1.8468351713259579,,1.881930012007369,,1.9196590213869527,,1.826110885393734,,1.9330382892993618,,1.9983710515425883,,2.0398857499459955,,1.9395647506679965,,1.8964203333701304,,1.8512808271241508,,2.0055662955710436,,2.0132721870861334,,1.86255236178146,,1.7753021650056207,,1.8519358060101998,,2.021287719992213,,1.9088845230559413,,1.7771394145508517,,1.886494972375644,,1.800056775674993,,1.8900713892858465,,1.8676318738080435,,1.795662433682489,,1.8605389963338452,,1.8370509245714488,,1.7538727841152018,,1.9594904833964941,,1.8006863841277938,,1.7303734548642509,,1.766571620290669,,1.8100485583329304,,1.8098664015253785,,1.8865785014000913,,1.8493317641231146,,1.8304077572339121,,1.8303774138224977,,1.8362338734607386,,1.8666084438651536
Talonflame,Fire Spin or Peck,Brave Bird,45,1.675028158079926,1.636855874237246,1.7291699916513468,1.6841595248797916,1.6675509566611963,1.637467504920326,1.8302544310623983,1.719910305385167,1.6400310951793697,1.6138112077040114,1.7091902407596953,1.7036209056705034,1.6495383125908663,1.6447856697068903,1.7446066302674998,1.7135081624630912,1.7405401773058402,1.7749442910976168,1.7963398243542867,1.74551576701606,1.686958670906165,1.6473165431554377,1.714998194423244,1.7077288599778908,1.7562374802789469,1.7351336872126546,1.6313967748906664,1.6094811491391572,1.624515757646214,1.6234842414727628,1.6145025891699976,1.6052626939066508,1.6102018654146213,1.6109533876508486,1.6650765217778334,1.6999977095385315,1.7225625839029943,1.7491037834159904,1.719261338753212,1.6931845329132424,1.7185388396119623,1.7099531473540683,1.6317100310725492,1.6068612991108377,1.7228618849250197,1.6815671937322532,1.7385346757442335,1.7044508191169832,1.708916321580448,1.706630028835516,1.6733146188944956,1.6665906235266947,1.6680820707766804,1.6519004582222938,1.6836511563488814,1.6916489852574068,1.755085917548598,1.7231088037832776,1.683966438713218,1.6861776848065722,1.655476388274674,1.6697864928882353,1.5924115913846826,1.5858695278175576,1.6718903285612148,1.68138574857865,1.6159844916399846,1.6379389731580631,1.610657835818652,1.6181147509979026,1.7030862332473495,1.6976368893882008,1.7075845221975974,1.6745438410950244,1.6136138891597902,1.6277154048650508,1.5947287265735457,1.5681832668535818,1.6389310824747356,1.605864168034123
Crobat,Air Slash,Air Cutter or Sludge Bomb or Shadow Ball,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2292760868222485,2.2102027757226343,2.2133920034591634,2.187075822723346,1.8043676671415592,1.7978172434518465,2.268910829161944,2.1986295185185556,2.1249409419933953,2.1635737268029507,2.1958007406372313,2.1292357467929217,1.9371656612263028,1.951852960502094,2.2294462348070376,2.198307307512603,2.1978848060052387,2.128814908996669,2.08718583427918,2.1044964057656004,2.1968526685993193,2.1398600623028625,2.0104905105509774,2.0565750632114748,2.110020597254966,2.1067235347932494,2.1543872055240794,2.112429851954381,2.2187799049835504,2.123587310026565,2.1184253389690055,2.0761963991996844,1.9291959128981673,1.8946403518337553,1.8351403299135605,1.8256706353099443,2.1912396493240887,2.1607689259646548,2.2487692182242336,2.226183011775947,2.2051995814740604,2.183823164295511,2.1227931329618808,2.1147963100395892,2.2222159937793404,2.1509261140565616,1.817213310444799,1.816318581004332,2.180825058938337,2.1905983297317855,2.1953293736735016,2.1948989641221472
Mega Pidgeot,Wing Attack or Gust,Brave Bird,35,1.200788240068808,1.1608541326966655,1.1704551475893632,1.1308073553600322,1.1997937024466656,1.1602391066469806,1.087639691089337,1.1179738138083304,1.1505020342142485,1.1673031948578545,1.079387831900938,1.0936842682127152,1.1430843218498754,1.1625786790173471,1.3482483233535079,1.1405912119583834,1.1872278620114318,1.1839964956916211,1.1638007899116456,1.1486063767615902,1.1635326827235717,1.1353006878122918,1.1581603012126143,1.1521567649499034,1.355666804129328,1.157738273927536,1.2040490560458408,1.1888812321424191,1.1403868074204568,1.1356094651337807,1.1090007850173826,1.1213548412606487,1.1486412686402758,1.150600764715119,1.2016386619747728,1.143773121897426,1.1543076873636482,1.146109914631699,1.0935704743577748,1.074176478534485,1.1298456732629287,1.120808561504995,1.1307200966335729,1.1200076638272367,1.1911187382740167,1.110876830513658,1.098620713620063,1.1154973960920798,1.136675378881604,1.114123150861301,1.0654224237487027,1.082669320798512,1.0754280011045743,1.0816678575006284,1.1002270344470295,1.0876218448804336,1.1926691383400998,1.127119112924338,1.13318625573675,1.094778730887855,1.07961338683318,1.0937041158427774,1.1121254454330456,1.1050731161028395,1.1045620396235514,1.1370265292253787,1.1451988680884786,1.1221963096882248,1.1536252645012541,1.138486942311934,1.0966793578513472,1.0910103914146025,1.136782456784108,1.1103290665305179,1.1342771882616913,1.1370825510920572,1.13228707587006,1.1238461805490092,1.1519560734588354,1.1487453630181508
Shadow Crobat,Air Slash,Air Cutter or Shadow Ball,45,1.706671417082134,1.689816682934325,1.6599303366236815,1.6477005553111694,1.7034822560793672,1.6851801080589983,1.532408200559648,1.5684268241323187,1.6370303070823884,1.6323456752507186,1.5273176933919306,1.567480823996508,1.648153828489971,1.6436840357235403,1.7863708814877375,1.6626611235411914,1.822838547703337,1.7358419700933685,1.6345252672195445,1.6146222124270921,1.5945186300611909,1.622939525540377,1.6595425983501462,1.6427936792082538,1.8620906296524704,1.7578444488253548,1.6824619794598843,1.686270566874724,1.6654732222645319,1.658506326237777,1.638301448987166,1.6260234043951607,1.7014703921316063,1.6817994552777797,1.6753345082589015,1.6500918984472381,1.5903714833503717,1.6221873498913626,1.638046030334099,1.592788834467444,1.6749130926963474,1.6870213910668226,1.6685115249793676,1.6560529447310706,1.6180225316438077,1.5725147924024727,1.5573288492516673,1.5757349851088847,1.6538821764509748,1.6239130320001063,1.5021151568497078,1.544885053612627,1.6091158091382614,1.5990518440677561,1.6119478827607916,1.5918382660986168,1.674602157547239,1.6020551696492253,1.6078939658024218,1.571065902913847,1.6227265569640186,1.6014348916705439,1.6566198248940378,1.6402858164207996,1.6284166063916465,1.609025037743087,1.6677798276650693,1.634700191190959,1.648550925052369,1.6437538049348537,1.6151845631961346,1.6201491165471196,1.6533490055504427,1.608547421172781,1.662589760072371,1.6595461333178134,1.6105445903840878,1.6289213402246037,1.6449794042348476,1.650858057690053
Yanmega,Bug Bite or Wing Attack,Aerial Ace,30,1.8090893816578733,1.7841891639372096,1.769223368183789,1.7372082896358654,1.802878235491571,1.766537864097114,1.6759562125627936,1.6896471814593013,1.7335975649846824,1.7167105035590853,1.8363021115924938,1.740969543271911,1.8937784971259013,1.840400010219239,2.0537802622617805,1.86050393994615,1.802612111604903,1.8059905911720233,1.7695265199389916,1.7517435969063042,1.8430369905525377,1.7245421377548698,1.7817182277687629,1.7446446008542844,2.1868100543810893,1.7982459540536617,1.8439279533433792,1.798902419817163,1.8120867856464742,1.7785550394838292,1.797021096041501,1.7756197947111818,1.8405254464240812,1.7954175881383292,1.9192769327414974,1.8573184832618597,1.7173250664250987,1.7244974016204202,1.8586475104031275,1.7565842122996802,1.7557473454941466,1.7144871924722045,1.8092710134356476,1.754628962963933,1.7637793424019468,1.7005072405525503,1.7467307018031863,1.7170819667499966,1.8277119397925525,1.752371165914022,1.7122676439401558,1.6925011675769954,1.7808859220469875,1.7142415117421537,1.6812656323513608,1.6455774488011816,1.877386382296816,1.7648649045018796,1.725839208179137,1.7013658040385213,1.7013545552009663,1.703397973539524,1.758732945051119,1.743640870249496,1.8406936407775063,1.7605392894285516,1.8039413047051283,1.7766424267109864,1.7905925771457003,1.773180351927385,1.7235923115602898,1.7150061518148518,1.7742008012159811,1.707773577158355,1.7834142716374077,1.7677764198942305,1.757583216325923,1.7453417041260537,1.7915343598086841,1.7737188441926655
