Attacker,Fast Move,Charged Move,Level,Arceus (Flying),Arceus (Flying),Articuno (Galarian),Articuno (Galarian),Moltres (Galarian),Moltres (Galarian),Lugia,Lugia,Tornadus,Tornadus,Tornadus (Therian),Tornadus (Therian),Yveltal,Yveltal,Mega Aerodactyl,Mega Aerodactyl,Mega Pidgeot,Mega Pidgeot,Aerodactyl,Aerodactyl,Braviary (Hisuian),Braviary (Hisuian),Drifblim,Drifblim,Farfetch'd,Farfetch'd,Fearow,Fearow,Golbat,Golbat,Noctowl,Noctowl,Swellow,Swellow,Togekiss,Togekiss,Togetic,Togetic,Tranquill,Tranquill,Xatu,Xatu
Shadow Aggron,Iron Tail or Smack Down,Meteor Beam,50,1.0507692517115281,1.0518433127787632,1.072315515547525,1.090473555986209,1.071189633444218,1.1119032465312066,1.0878140053540104,1.104335183024134,1.0997739562236868,1.1000275123388243,1.251076700959952,1.0929553632626274,1.267763817098268,1.1111192725018995,1.2599642954533539,1.1118036788243593,1.0624463455336361,1.0925777768981337,1.085323481404974,1.137512362826786,1.0749061133792714,1.1410010958195247,1.1694821290384831,1.222413402643786,1.0945922481076127,1.153821026462788,1.1726540091506303,1.1740049931463992,1.1541025336981725,1.209170803868358,1.1051479289137172,1.1719250910337269,1.1233013621283523,1.1673435179588671,1.0676734317765608,1.1043936299020967,1.117803022409924,1.1631780206301559,1.126548270158089,1.1960998152041444,1.1099642638871454,1.1549778480248982
Rhyperior,Smack Down,Rock Wrecker,50,1.0587238535164916,1.0825373634209505,1.0538344673505053,1.1002588939255884,1.0823838367559915,1.113979549795732,1.0958157060455578,1.117311270310436,1.1053519407013763,1.1246547751599274,1.0757811538659858,1.0919986472656333,1.0753712525465091,1.0925953600688083,1.086256877331284,1.0984522953987,1.074529783568286,1.1232540643109519,1.072036130181081,1.130894965687235,1.0857160305459692,1.1488403718176525,1.1357655006976968,1.2064776741608225,1.1306208447488364,1.2128689509741808,1.1103926690225083,1.1808648023246207,1.1627963606030034,1.2307831483674223,1.1113815552319217,1.1916191300915584,1.127602548042233,1.185294621167865,1.0557255005817678,1.1222243893886228,1.116219013472524,1.196079150888347,1.1251348769158525,1.1709491222153627,1.1247534361611,1.1912714502261965
Darmanitan (Galarian Zen),Ice Fang,Avalanche,50,0.8855317937014288,0.8916727959716214,0.9045999527972908,0.9256980901139165,0.9245541256484427,0.9378601318124109,0.8991704147331437,0.9286403000464845,0.8803087608326318,0.9101486772791403,0.9552780645619284,0.9077092926556881,0.9696898921607603,0.919116085271941,1.2163635604885379,0.9732791248904349,0.921623113841794,0.9605330109159109,0.9402750458143336,0.9548397449785464,0.8785649710635157,0.9175864194477527,0.8910203754514754,0.9650677138249341,0.8757809235217604,0.9370024467291559,0.9041652893512767,0.9340362377505709,0.9053506848063989,0.9764626469834901,0.8863382353980808,0.9299274415201831,0.9300433087939326,0.964402427486274,0.8802829119419071,0.907510358014665,0.9053780988360713,0.9474513139455423,0.8991366568230571,0.9390428096854638,0.9119611686156003,0.9565086848500618
Mega Ampharos,Volt Switch or Charge Beam,Zap Cannon,30,1.3663663756569024,1.3065249276129158,1.31112051089193,1.3115714918537158,1.2541836686682613,1.286210823786715,1.3029391580967609,1.2981820884596846,1.304444127290921,1.3076262690386666,1.3088780658052097,1.302718939463361,1.342213641102765,1.3061833197683121,1.3398393287169896,1.3241322255139927,1.2857697820350331,1.3081110846939497,1.3231638391085287,1.309607854347077,1.331865518592785,1.3293255383023168,1.3540615920372097,1.3874340594134889,1.2382973898457434,1.2861666647476089,1.2789141270260171,1.3148142803629983,1.2904232902766195,1.3451957565549568,1.2534170840253809,1.3240960000323176,1.2436799170087796,1.314683795370793,1.293107051775809,1.3191223539296173,1.2891699472962526,1.3242414169802164,1.2363720374103109,1.297516733284124,1.2768116720134588,1.3306969149986352
Shadow Manectric,Thunder Fang,Wild Charge,45,1.233940594903076,1.1116229300502594,1.2251554392004296,1.1533552092939718,1.114843044395803,1.1177730282209515,1.1337337522514292,1.1326496760690774,1.207994781845157,1.1169755131432524,1.1996572540102897,1.1150448627481366,1.2332354925496187,1.1315255890347464,1.283520340883023,1.1370899683294795,1.1331163896998457,1.1478349187388341,1.1724436853984121,1.1054125085858113,1.1314136071867498,1.1382564674279059,1.161310245722084,1.161276936485363,1.0670994580997344,1.127719530138847,1.120394572221956,1.1364326227228922,1.1250156207982402,1.1510016196771133,1.1172217970268892,1.1208746035639257,1.130807497411066,1.1426085468603762,1.117318512363929,1.1033347793353214,1.1027988893757832,1.105270246413408,1.081086879148431,1.1060682218389117,1.1313586027166778,1.138812508967701
Shadow Aggron,Iron Tail or Smack Down,Meteor Beam,30,1.283056901016933,1.2644246684186713,1.2611200973911068,1.281856951616799,1.281407203655218,1.2801725599269198,1.2737831710737082,1.2903506504439175,1.2928137408410199,1.2881907177082128,1.497306492297956,1.31075597547872,1.4647710275741992,1.3435746000293245,1.4951744372632398,1.322588249567686,1.2528866121693705,1.2842638869020344,1.3590505942147488,1.3068912039939324,1.2901362925533735,1.327904968095671,1.3577369870083373,1.3894049421235204,1.2966385924715507,1.3792881054447734,1.3267519724495267,1.3848854624025873,1.3440927825616833,1.4013341524112595,1.2791113166412136,1.3306618579680582,1.2840234720790895,1.333286879150004,1.2964023690924358,1.331810807107865,1.2729493083530676,1.3382817253527775,1.3070062782374519,1.355641233566741,1.3069195014266946,1.3530962910804885
Darmanitan (Galarian Zen),Ice Fang,Avalanche,30,1.0753657451509693,1.0576167777337093,1.3474330399032537,1.1481707041664557,1.0840583278886544,1.108307128908864,1.1699481682570811,1.136502679925916,1.1355003629240696,1.0832359211497995,1.1667881178504045,1.099706158254935,1.2235487867161745,1.1091173811277917,1.602857664233877,1.1969696159065575,1.2223669570912084,1.175677794360184,1.3293059995482408,1.1490865883079415,1.076565633121145,1.1141337889101541,1.0851015051145843,1.0898940008538853,1.0331639984597598,1.0854558689106972,1.0909476435683312,1.0996045728755302,1.0767666253682515,1.1330209862723017,1.0640454102811476,1.079643580249102,1.104032543188333,1.1203491641750527,1.1039628902751406,1.073218022939395,1.0763206750518546,1.1083325170333742,1.0672796920215633,1.1105447163707323,1.0764580335915346,1.1032513446173122
Glaceon,Frost Breath,Avalanche,40,1.3250949316710299,1.2877581169573038,1.3165322824333612,1.3143019756221122,1.3438777908850772,1.3291087884864132,1.3039524557515045,1.3054499143723166,1.323878490858508,1.3231443283791742,1.3568951404966054,1.301555416956835,1.4101298016550738,1.309395146729301,1.3723765763753244,1.3602220665094926,1.3442872414545564,1.361824651454223,1.338618464094957,1.297098642465649,1.3070511040001216,1.3053529642298631,1.3340849979826965,1.371972289301169,1.2863222471453093,1.340403650426861,1.3236868791605212,1.34462490953852,1.3398341536327354,1.4157158666531615,1.2824119541811505,1.336480038051316,1.3849697749359697,1.3812889729620215,1.3304290854790422,1.2876477514669082,1.2932168192704556,1.3453580682711122,1.3291562894529567,1.381308079390017,1.3234779508202394,1.3542526685165464
Mamoswine,Powder Snow,Avalanche,30,1.3537853382311202,1.3357718553218263,1.3521333249643597,1.3837202287359323,1.3486690143351656,1.3706978702407429,1.3969842899980123,1.4257494003625224,1.4143266331630018,1.4161902956147983,1.483151791149181,1.3928180861450683,1.4944264376708287,1.3956589788057896,1.4478616739784247,1.4006341841278978,1.4261724814625434,1.4443651818245362,1.355275390976714,1.3643570333301644,1.3878667475848212,1.392163882092863,1.3895012751256837,1.4750758593298177,1.376839179777183,1.4368116507794126,1.360522406925464,1.408078789085136,1.38392079123078,1.4688298316749762,1.3447806047221396,1.4245360432475018,1.4220891977414443,1.4537292544657219,1.3677112041400958,1.3717906194018694,1.35448377221143,1.433799178355135,1.3994374042788567,1.4205827255828847,1.3737425342428211,1.4204916853628227
Thundurus (Therian),Volt Switch,Thunderbolt,50,1.0215632056784958,1.016915202211376,1.0479578784735926,1.0587485005293873,1.0209456958675194,1.0468778159601828,1.0481529079958343,1.0720691337421382,1.009466907644998,1.0272628461086295,1.0080062315030698,1.0325320071371002,1.0150478369390228,1.0329319452274397,1.0609872968099094,1.0630150924924562,1.0179815022524041,1.0392915167757188,1.033307263551001,1.056833498445616,1.0267922166374321,1.0495209594508725,1.0752101876197067,1.095121326955166,1.0347279148485906,1.0780833580383107,0.9940903624022998,1.0504228841733048,1.0427572959228448,1.1164837991886019,1.0115280366396449,1.0574010391188102,1.0364979791565183,1.0744861687210747,1.0147657495144995,1.021519350163523,1.0136876545686635,1.0900543744379219,1.0246573639109426,1.0814054978032999,1.0588357880436765,1.090333066258753
Luxray,Spark,Wild Charge,45,1.2161463261693022,1.1912518163618102,1.2257297812411005,1.2308858184273357,1.224249909208396,1.2451992207746594,1.264481044847318,1.2766873484510775,1.2147587788022336,1.2220686465673434,1.2266043198138896,1.247423174795182,1.2195978085424601,1.2213532785688967,1.2422586990220637,1.2152890822924036,1.2295286524182685,1.2383392462958283,1.2221497207315069,1.2299725501173304,1.234638170285788,1.245564594375554,1.2840097328141473,1.3220405021181236,1.2392643174533857,1.3152421224185842,1.2264291822857454,1.2959713165330113,1.2662228073614035,1.3463389828788537,1.2157523268314956,1.267992614428457,1.2376387970113956,1.3106397727222592,1.2354427943370103,1.246055420444362,1.2111910477386678,1.2853490218546975,1.2195878815040946,1.3043890553368156,1.2658079872821866,1.3032327872054126
Raikou,Volt Switch or Thunder Shock,Wild Charge,35,1.2106390119734252,1.1978798630300331,1.2179898940398841,1.2353135110227658,1.2209715504613963,1.2403762543070251,1.2173984873750638,1.2273534962424486,1.233385088537407,1.235777430492586,1.2361395651990268,1.2411277870521251,1.2482046303631833,1.2544322980759561,1.255217215554039,1.2635634764003714,1.2396935197254775,1.2752046654990228,1.2522901400370732,1.272028090121815,1.2506576819612125,1.2802377700072674,1.2917716383900644,1.3644686596158841,1.2668170375511492,1.3267071046797863,1.2679119878853766,1.3090343261211097,1.3138437762323707,1.3775280746851741,1.2564520233340821,1.3208112427457974,1.2607857833243667,1.3123558957927994,1.2192563386862343,1.259636942081682,1.2510315016825149,1.3357421260459612,1.2698078528691723,1.3257427298739484,1.2549171061736506,1.3351165534546061
Xurkitree,Thunder Shock or Spark,Discharge,30,1.1373740546057207,1.0811826993697682,1.1441660547207906,1.1267122379915653,1.1092077196389074,1.1029988135812407,1.1002786237056177,1.1148313340519653,1.2274108288590617,1.1115033645883754,1.1594074677131245,1.0994646064756857,1.18095851247257,1.1092621988016633,1.311004232146883,1.1137560783043887,1.1111142065677853,1.1210276403960104,1.1264536567194547,1.098887127288472,1.1581018351172108,1.1184525734636648,1.175906751515913,1.1563256529250463,1.0946982355813915,1.154738729085335,1.134132518418835,1.1283839833319795,1.1466044941670765,1.182030359878762,1.1249540177859536,1.1376873865550043,1.1188225560060545,1.1521543624933248,1.1020237048823809,1.0745925206802158,1.1003525865851862,1.1371419373813705,1.0932388498970695,1.1572559797686663,1.1153613466694776,1.1460190329455795
Shadow Tyranitar,Bite or Smack Down,Stone Edge,40,1.0593449898114025,1.0634388145392388,1.036376515613049,1.057001671603584,1.0874142128515834,1.0903360261367125,1.0729478267641244,1.0899914037238394,1.086425502043921,1.0698585855782208,1.1812883845730782,1.0780177834726963,1.1798678949146093,1.0880724451682884,1.1265451180012303,1.1240132542573134,1.099816335309443,1.1030928873337003,1.111641824586007,1.1065106027457792,1.0986049228170172,1.123834911744674,1.1199652073643516,1.1713149128944063,1.1114310311254043,1.1497064049867385,1.1114925378019145,1.1476243082306383,1.1209650186199915,1.1700800029165088,1.0691890800830384,1.1180200757745793,1.0960620174593334,1.1425974523556985,1.0809845596128094,1.1212584698556336,1.1182576653316012,1.1409145570124974,1.103928247642107,1.1613370601267414,1.1007615086352762,1.16330297986764
Tapu Koko,Volt Switch,Thunderbolt,45,1.2414673312981184,1.238438418981402,1.2337521743251616,1.2600465326259573,1.2202641413499669,1.2413561086666798,1.2531598132923365,1.2639399385241004,1.2233051077116504,1.2474298218124398,1.2330011126811853,1.247015722678576,1.2197495652790065,1.2387664332377266,1.2858867609947788,1.2856811499534164,1.2584478116443567,1.266565836062666,1.264777851350178,1.2600638723396753,1.2527673247925362,1.2620582001925293,1.296806686405148,1.3519202839622777,1.2262318350209713,1.290633190532322,1.2501708565319858,1.2849131227635051,1.2774830679943046,1.346097318559613,1.2314804815491827,1.289204697755072,1.2406930514317014,1.3025480508836804,1.2132867135435776,1.2486964249223156,1.2286453028083795,1.2943445659263095,1.2266329625979642,1.2958881940240636,1.2620033437014142,1.3047373967206135
Shadow Aerodactyl,Rock Throw,Rock Slide,50,1.103690780019724,1.0764383919332015,1.0995340481879017,1.0864057681456354,1.097746236362829,1.104759095384105,1.1303841539527228,1.1406963166460025,1.1066147826840929,1.09308041235876,1.0877593358347337,1.0966699434157186,1.110179396207898,1.092692224870537,1.1650881341275396,1.1389450770765666,1.0915144207221674,1.1114829890319786,1.114296922354281,1.1230740309875087,1.125302396724717,1.1163098277508685,1.1611111144155988,1.1654549699075099,1.100758064770462,1.165507833292802,1.0700874271708845,1.122611566513647,1.1496820498095344,1.199612096821325,1.0965589057976053,1.147740196407392,1.1089861422067224,1.1357526620106944,1.0789782777687784,1.0753647787953664,1.1130508122739657,1.1353027417718033,1.1022022627976251,1.1542698716062416,1.1057581666174983,1.1396426538371098
Raikou,Volt Switch or Thunder Shock,Wild Charge,30,1.3293687241655434,1.2999857599178726,1.3090237966542908,1.3334642399186911,1.2689600902929197,1.2914190734776665,1.3467832843551897,1.3501806536803778,1.3248285136104183,1.335578517720703,1.273298687600118,1.2903537307122819,1.3036233133776047,1.3145336072627052,1.3074095782644273,1.3131694859715735,1.3210692787421712,1.332441908619614,1.3003863347330396,1.300263756780299,1.2998452535414375,1.3285349311498114,1.3780967407299787,1.4206781517501068,1.3157119447281798,1.4007098987352578,1.3203827702034934,1.3583284216109437,1.3605020905091132,1.4272179795246807,1.283685613190389,1.3766901630571187,1.3259870843529247,1.3937497669721484,1.2858283112006872,1.308693508430583,1.2962527676540625,1.3756743182540783,1.3027494006108515,1.3848306940400577,1.3393780797680623,1.4032323569428387
Nihilego,Poison Jab,Rock Slide,50,1.2953713899159889,1.3112702515668289,1.310555446113315,1.3573074395583729,1.3100127807907036,1.3621078152530084,1.3554357891284396,1.3955133509267847,1.292230549273436,1.3188200588642771,1.2790176146861707,1.3171224078627324,1.2934792499742043,1.3234235056065653,1.4056505832134965,1.4932263179169774,1.3131157032433567,1.3791194466860062,1.4789189810806531,1.5781784553761058,1.357425204610052,1.41221281347858,1.5580877787867384,1.700275574453088,1.382003132734467,1.4484853710234409,1.3601776689744074,1.424865722287001,1.6529183597419568,1.7813482877068219,1.3632915474878604,1.4764105800516782,1.3798044071265387,1.4536748849047865,1.092531760925549,1.1553266317691657,1.161243573050943,1.231036914010952,1.4164144258690188,1.50547390998839,1.3873140260174166,1.4735400676410182
Rhyperior,Smack Down,Rock Wrecker,40,1.1353858792658482,1.1510239821191948,1.1351832794686665,1.174326486678594,1.1598352030252412,1.1963262434646247,1.176497171027048,1.2153698135062847,1.1757744635859724,1.2077248471052249,1.150907309444536,1.1713388601253683,1.1653444931513992,1.1940370659905424,1.1621583002535238,1.176695363043004,1.160515824450528,1.2092888085294975,1.16164051478127,1.207289862424371,1.1514477754483157,1.2110658747341305,1.2114876109423223,1.3097388423948897,1.215584533172114,1.2785206072342372,1.1820233241604872,1.2629808070418578,1.2520617856362322,1.3325590428589604,1.1992767380371456,1.2666533448985224,1.2150305754168096,1.2734772046208156,1.131325141444339,1.1960118750923647,1.1980591085906673,1.2822686480135557,1.218313752699113,1.2849947904281414,1.2072653390010761,1.2829700389462457
Shadow Aggron,Iron Tail or Smack Down,Meteor Beam,40,1.1344852448971492,1.1257580457126968,1.1389000157130313,1.157699459543822,1.1493965868367342,1.18744477254954,1.1660258910362598,1.1801451500958127,1.186698506213156,1.1683127497154213,1.331180366191831,1.1634628956319257,1.3395183511974706,1.1916175897227854,1.3472629738056638,1.1809371402269773,1.1651543662766477,1.2018870037502072,1.1655488403120662,1.2082401710687365,1.181474371901361,1.2193619514719365,1.2659935735413768,1.2769388904553598,1.1892717092935616,1.256743002156235,1.2231374902422596,1.2411998348510827,1.235940482926491,1.311220515684597,1.1902620823393228,1.2440534806537942,1.192772793108379,1.260334109386366,1.1437758185124252,1.1754815119279245,1.1785634365285176,1.247600979462178,1.1967339895855003,1.2323054071579107,1.1989900053745408,1.2536693447082286
Zekrom,Charge Beam,Wild Charge,40,1.1151384448009425,1.1057030424010599,1.0884203123479195,1.094532967784469,1.083559361461967,1.1055712658448607,1.0884533415223792,1.1170336392960665,1.0767248551695097,1.0850150023827148,1.0615959257230498,1.0624926423006118,1.0877840509537064,1.0980201274564776,1.1009995511621264,1.1060060730159544,1.0711957094966247,1.1091972392423626,1.0921570375149496,1.1233261066161286,1.1012917733632146,1.1166325808452269,1.1442926394371071,1.1933175516169683,1.1040720230201833,1.1811847540625875,1.0984294488725155,1.1531098864120188,1.1400792380846432,1.1932530930120113,1.0800302086996139,1.167703764459345,1.1213463936198769,1.1781861362896533,1.077642103366001,1.104215065185794,1.1134157029387592,1.1617498521646654,1.1194615431186337,1.1538485954484934,1.1038020620053266,1.1693611517418245
